   # 1:time (constant)	2:frequency	3:filter1 (low)	4:filter2	5:filter3   6:filter4	7:filter5	8:filter6	9:filter7	10:filter8	11:filter9  12:filter10 (middle)	13:filter11	14:filter12	15:filter13	16:filter14 (high)
   5.0000000e-01   8.2600000e+02   8.4199011e-10   2.7100328e-09   9.8108757e-09   4.0893451e-08   2.0227571e-07   1.2407736e-06   1.0125421e-05   1.2384163e-04   2.7867824e-03   1.4820114e-01   5.3034343e+00   9.2581772e-01   3.4335681e-02   2.9683751e-03
   5.0000000e-01   8.2700000e+02   8.3307493e-10   2.6795044e-09   9.6914390e-09   4.0347165e-08   1.9926208e-07   1.2197484e-06   9.9250603e-06   1.2087343e-04   2.7022296e-03   1.4263431e-01   5.2383259e+00   9.5448660e-01   3.5216892e-02   3.0227782e-03
   5.0000000e-01   8.2800000e+02   8.2426659e-10   2.6493659e-09   9.5736507e-09   3.9809141e-08   1.9629914e-07   1.1991239e-06   9.7291418e-06   1.1798449e-04   2.6205003e-03   1.3728547e-01   5.1711322e+00   9.8396172e-01   3.6122507e-02   3.0782824e-03
   5.0000000e-01   8.2900000e+02   8.1556365e-10   2.6196116e-09   9.4574854e-09   3.9279237e-08   1.9338592e-07   1.1788918e-06   9.5375566e-06   1.1517248e-04   2.5414920e-03   1.3214599e-01   5.1019824e+00   1.0142593e+00   3.7053242e-02   3.1349122e-03
   5.0000000e-01   8.3000000e+02   8.0696470e-10   2.5902361e-09   9.3429180e-09   3.8757318e-08   1.9052152e-07   1.1590437e-06   9.3501987e-06   1.1243515e-04   2.4651063e-03   1.2720756e-01   5.0310072e+00   1.0453954e+00   3.8009834e-02   3.1926923e-03
   5.0000000e-01   8.3100000e+02   7.9846836e-10   2.5612341e-09   9.2299241e-09   3.8243249e-08   1.8770501e-07   1.1395716e-06   9.1669650e-06   1.0977031e-04   2.3912488e-03   1.2246218e-01   4.9583382e+00   1.0773860e+00   3.8993043e-02   3.2516481e-03
   5.0000000e-01   8.3200000e+02   7.9007326e-10   2.5326001e-09   9.1184795e-09   3.7736898e-08   1.8493550e-07   1.1204675e-06   8.9877550e-06   1.0717587e-04   2.3198285e-03   1.1790217e-01   4.8841074e+00   1.1102467e+00   4.0003651e-02   3.3118059e-03
   5.0000000e-01   8.3300000e+02   7.8177805e-10   2.5043291e-09   9.0085604e-09   3.7238137e-08   1.8221213e-07   1.1017237e-06   8.8124711e-06   1.0464976e-04   2.2507579e-03   1.1352016e-01   4.8084468e+00   1.1439931e+00   4.1042465e-02   3.3731922e-03
   5.0000000e-01   8.3400000e+02   7.7358141e-10   2.4764157e-09   8.9001435e-09   3.6746839e-08   1.7953403e-07   1.0833327e-06   8.6410182e-06   1.0219001e-04   2.1839531e-03   1.0930906e-01   4.7314881e+00   1.1786404e+00   4.2110317e-02   3.4358344e-03
   5.0000000e-01   8.3500000e+02   7.6548202e-10   2.4488551e-09   8.7932059e-09   3.6262878e-08   1.7690038e-07   1.0652872e-06   8.4733037e-06   9.9794707e-05   2.1193333e-03   1.0526205e-01   4.6533623e+00   1.2142035e+00   4.3208062e-02   3.4997604e-03
   5.0000000e-01   8.3600000e+02   7.5747861e-10   2.4216422e-09   8.6877251e-09   3.5786133e-08   1.7431034e-07   1.0475799e-06   8.3092375e-06   9.7461987e-05   2.0568207e-03   1.0137259e-01   4.5741989e+00   1.2506968e+00   4.4336584e-02   3.5649989e-03
   5.0000000e-01   8.3700000e+02   7.4956989e-10   2.3947720e-09   8.5836788e-09   3.5316484e-08   1.7176312e-07   1.0302037e-06   8.1487318e-06   9.5190052e-05   1.9963406e-03   9.7634387e-02   4.4941262e+00   1.2881346e+00   4.5496792e-02   3.6315793e-03
   5.0000000e-01   8.3800000e+02   7.4175462e-10   2.3682398e-09   8.4810453e-09   3.4853813e-08   1.6925793e-07   1.0131519e-06   7.9917011e-06   9.2977161e-05   1.9378211e-03   9.4041402e-02   4.4132703e+00   1.3265303e+00   4.6689623e-02   3.6995315e-03
   5.0000000e-01   8.3900000e+02   7.3403156e-10   2.3420409e-09   8.3798030e-09   3.4398004e-08   1.6679399e-07   9.9641775e-07   7.8380624e-06   9.0821623e-05   1.8811932e-03   9.0587838e-02   4.3317552e+00   1.3658971e+00   4.7916042e-02   3.7688863e-03
   5.0000000e-01   8.4000000e+02   7.2639951e-10   2.3161705e-09   8.2799311e-09   3.3948943e-08   1.6437056e-07   9.7999459e-07   7.6877345e-06   8.8721804e-05   1.8263902e-03   8.7268126e-02   4.2497024e+00   1.4062475e+00   4.9177045e-02   3.8396753e-03
   5.0000000e-01   8.4100000e+02   7.1885726e-10   2.2906240e-09   8.1814087e-09   3.3506520e-08   1.6198688e-07   9.6387606e-07   7.5406385e-06   8.6676118e-05   1.7733482e-03   8.4076920e-02   4.1672305e+00   1.4475933e+00   5.0473658e-02   3.9119307e-03
   5.0000000e-01   8.4200000e+02   7.1140362e-10   2.2653969e-09   8.0842154e-09   3.3070625e-08   1.5964224e-07   9.4805589e-07   7.3966977e-06   8.4683029e-05   1.7220055e-03   8.1009086e-02   4.0844552e+00   1.4899458e+00   5.1806935e-02   3.9856855e-03
   5.0000000e-01   8.4300000e+02   7.0403745e-10   2.2404848e-09   7.9883313e-09   3.2641150e-08   1.5733592e-07   9.3252794e-07   7.2558371e-06   8.2741050e-05   1.6723030e-03   7.8059697e-02   4.0014885e+00   1.5333151e+00   5.3177967e-02   4.0609736e-03
   5.0000000e-01   8.4400000e+02   6.9675759e-10   2.2158832e-09   7.8937366e-09   3.2217990e-08   1.5506723e-07   9.1728623e-07   7.1179838e-06   8.0848736e-05   1.6241835e-03   7.5224023e-02   3.9184394e+00   1.5777109e+00   5.4587876e-02   4.1378296e-03
   5.0000000e-01   8.4500000e+02   6.8956292e-10   2.1915878e-09   7.8004119e-09   3.1801042e-08   1.5283548e-07   9.0232491e-07   6.9830669e-06   7.9004691e-05   1.5775922e-03   7.2497523e-02   3.8354127e+00   1.6231418e+00   5.6037816e-02   4.2162891e-03
   5.0000000e-01   8.4600000e+02   6.8245232e-10   2.1675944e-09   7.7083382e-09   3.1390203e-08   1.5064000e-07   8.8763824e-07   6.8510171e-06   7.7207558e-05   1.5324761e-03   6.9875840e-02   3.7525098e+00   1.6696155e+00   5.7528980e-02   4.2963885e-03
   5.0000000e-01   8.4700000e+02   6.7542469e-10   2.1438987e-09   7.6174968e-09   3.0985374e-08   1.4848014e-07   8.7322064e-07   6.7217670e-06   7.5456023e-05   1.4887845e-03   6.7354793e-02   3.6698276e+00   1.7171385e+00   5.9062595e-02   4.3781649e-03
   5.0000000e-01   8.4800000e+02   6.6847896e-10   2.1204967e-09   7.5278692e-09   3.0586456e-08   1.4635525e-07   8.5906662e-07   6.5952510e-06   7.3748814e-05   1.4464682e-03   6.4930368e-02   3.5874593e+00   1.7657163e+00   6.0639925e-02   4.4616567e-03
   5.0000000e-01   8.4900000e+02   6.6161405e-10   2.0973842e-09   7.4394373e-09   3.0193354e-08   1.4426470e-07   8.4517086e-07   6.4714052e-06   7.2084694e-05   1.4054802e-03   6.2598713e-02   3.5054937e+00   1.8153531e+00   6.2262273e-02   4.5469027e-03
   5.0000000e-01   8.5000000e+02   6.5482892e-10   2.0745573e-09   7.3521833e-09   2.9805973e-08   1.4220789e-07   8.3152811e-07   6.3501671e-06   7.0462467e-05   1.3657750e-03   6.0356135e-02   3.4240152e+00   1.8660519e+00   6.3930982e-02   4.6339432e-03
   5.0000000e-01   8.5100000e+02   6.4812253e-10   2.0520120e-09   7.2660896e-09   2.9424219e-08   1.4018419e-07   8.1813326e-07   6.2314760e-06   6.8880970e-05   1.3273088e-03   5.8199086e-02   3.3431040e+00   1.9178144e+00   6.5647436e-02   4.7228192e-03
   5.0000000e-01   8.5200000e+02   6.4149387e-10   2.0297445e-09   7.1811391e-09   2.9048002e-08   1.3819301e-07   8.0498131e-07   6.1152727e-06   6.7339079e-05   1.2900395e-03   5.6124164e-02   3.2628360e+00   1.9706407e+00   6.7413059e-02   4.8135726e-03
   5.0000000e-01   8.5300000e+02   6.3494192e-10   2.0077508e-09   7.0973147e-09   2.8677233e-08   1.3623379e-07   7.9206737e-07   6.0014996e-06   6.5835699e-05   1.2539265e-03   5.4128106e-02   3.1832825e+00   2.0245295e+00   6.9229320e-02   4.9062467e-03
   5.0000000e-01   8.5400000e+02   6.2846569e-10   1.9860273e-09   7.0145998e-09   2.8311822e-08   1.3430593e-07   7.7938667e-07   5.8901004e-06   6.4369773e-05   1.2189306e-03   5.2207778e-02   3.1045105e+00   2.0794779e+00   7.1097733e-02   5.0008854e-03
   5.0000000e-01   8.5500000e+02   6.2206422e-10   1.9645703e-09   6.9329779e-09   2.7951684e-08   1.3240890e-07   7.6693453e-07   5.7810202e-06   6.2940273e-05   1.1850142e-03   5.0360176e-02   3.0265828e+00   2.1354812e+00   7.3019854e-02   5.0975341e-03
   5.0000000e-01   8.5600000e+02   6.1573652e-10   1.9433760e-09   6.8524329e-09   2.7596734e-08   1.3054213e-07   7.5470636e-07   5.6742058e-06   6.1546200e-05   1.1521410e-03   4.8582417e-02   2.9495575e+00   2.1925329e+00   7.4997292e-02   5.1962392e-03
   5.0000000e-01   8.5700000e+02   6.0948166e-10   1.9224409e-09   6.7729490e-09   2.7246888e-08   1.2870508e-07   7.4269772e-07   5.5696049e-06   6.0186589e-05   1.1202759e-03   4.6871735e-02   2.8734887e+00   2.2506250e+00   7.7031698e-02   5.2970480e-03
   5.0000000e-01   8.5800000e+02   6.0329870e-10   1.9017614e-09   6.6945105e-09   2.6902065e-08   1.2689724e-07   7.3090420e-07   5.4671669e-06   5.8860501e-05   1.0893852e-03   4.5225476e-02   2.7984264e+00   2.3097471e+00   7.9124778e-02   5.4000092e-03
   5.0000000e-01   8.5900000e+02   5.9718672e-10   1.8813341e-09   6.6171020e-09   2.6562184e-08   1.2511809e-07   7.1932155e-07   5.3668423e-06   5.7567025e-05   1.0594364e-03   4.3641094e-02   2.7244160e+00   2.3698870e+00   8.1278287e-02   5.5051728e-03
   5.0000000e-01   8.6000000e+02   5.9114480e-10   1.8611555e-09   6.5407085e-09   2.6227166e-08   1.2336711e-07   7.0794557e-07   5.2685827e-06   5.6305278e-05   1.0303981e-03   4.2116147e-02   2.6514994e+00   2.4310306e+00   8.3494033e-02   5.6125899e-03
   5.0000000e-01   8.6100000e+02   5.8517205e-10   1.8412222e-09   6.4653150e-09   2.5896933e-08   1.2164382e-07   6.9677217e-07   5.1723413e-06   5.5074402e-05   1.0022402e-03   4.0648292e-02   2.5797141e+00   2.4931613e+00   8.5773879e-02   5.7223127e-03
   5.0000000e-01   8.6200000e+02   5.7926758e-10   1.8215309e-09   6.3909070e-09   2.5571410e-08   1.1994772e-07   6.8579735e-07   5.0780720e-06   5.3873565e-05   9.7493351e-04   3.9235281e-02   2.5090941e+00   2.5562603e+00   8.8119743e-02   5.8343951e-03
   5.0000000e-01   8.6300000e+02   5.7343053e-10   1.8020783e-09   6.3174701e-09   2.5250521e-08   1.1827834e-07   6.7501719e-07   4.9857302e-06   5.2701959e-05   9.4844990e-04   3.7874956e-02   2.4396694e+00   2.6203067e+00   9.0533601e-02   5.9488920e-03
   5.0000000e-01   8.6400000e+02   5.6766003e-10   1.7828612e-09   6.2449900e-09   2.4934192e-08   1.1663521e-07   6.6442784e-07   4.8952722e-06   5.1558800e-05   9.2276231e-04   3.6565248e-02   2.3714666e+00   2.6852770e+00   9.3017488e-02   6.0658598e-03
   5.0000000e-01   8.6500000e+02   5.6195524e-10   1.7638764e-09   6.1734528e-09   2.4622351e-08   1.1501786e-07   6.5402558e-07   4.8066556e-06   5.0443328e-05   8.9784461e-04   3.5304173e-02   2.3045086e+00   2.7511452e+00   9.5573499e-02   6.1853564e-03
   5.0000000e-01   8.6600000e+02   5.5631532e-10   1.7451208e-09   6.1028449e-09   2.4314928e-08   1.1342586e-07   6.4380671e-07   4.7198388e-06   4.9354802e-05   8.7367158e-04   3.4089825e-02   2.2388151e+00   2.8178831e+00   9.8203793e-02   6.3074410e-03
   5.0000000e-01   8.6700000e+02   5.5073945e-10   1.7265912e-09   6.0331528e-09   2.4011852e-08   1.1185875e-07   6.3376766e-07   4.6347814e-06   4.8292506e-05   8.5021893e-04   3.2920377e-02   2.1744027e+00   2.8854594e+00   1.0091059e-01   6.4321743e-03
   5.0000000e-01   8.6800000e+02   5.4522681e-10   1.7082846e-09   5.9643631e-09   2.3713055e-08   1.1031610e-07   6.2390492e-07   4.5514439e-06   4.7255743e-05   8.2746320e-04   3.1794075e-02   2.1112846e+00   2.9538406e+00   1.0369618e-01   6.5596187e-03
   5.0000000e-01   8.6900000e+02   5.3977660e-10   1.6901980e-09   5.8964628e-09   2.3418469e-08   1.0879750e-07   6.1421503e-07   4.4697878e-06   4.6243836e-05   8.0538176e-04   3.0709238e-02   2.0494713e+00   3.0229903e+00   1.0656293e-01   6.6898378e-03
   5.0000000e-01   8.7000000e+02   5.3438805e-10   1.6723285e-09   5.8294391e-09   2.3128028e-08   1.0730251e-07   6.0469465e-07   4.3897756e-06   4.5256130e-05   7.8395277e-04   2.9664250e-02   1.9889704e+00   3.0928693e+00   1.0951325e-01   6.8228973e-03
   5.0000000e-01   8.7100000e+02   5.2906035e-10   1.6546732e-09   5.7632793e-09   2.2841668e-08   1.0583073e-07   5.9534047e-07   4.3113706e-06   4.4291985e-05   7.6315517e-04   2.8657563e-02   1.9297870e+00   3.1634358e+00   1.1254964e-01   6.9588642e-03
   5.0000000e-01   8.7200000e+02   5.2379276e-10   1.6372291e-09   5.6979710e-09   2.2559323e-08   1.0438177e-07   5.8614927e-07   4.2345371e-06   4.3350782e-05   7.4296863e-04   2.7687691e-02   1.8719235e+00   3.2346452e+00   1.1567467e-01   7.0978072e-03
   5.0000000e-01   8.7300000e+02   5.1858451e-10   1.6199935e-09   5.6335019e-09   2.2280932e-08   1.0295522e-07   5.7711791e-07   4.1592402e-06   4.2431920e-05   7.2337352e-04   2.6753206e-02   1.8153800e+00   3.3064498e+00   1.1889100e-01   7.2397970e-03
   5.0000000e-01   8.7400000e+02   5.1343486e-10   1.6029635e-09   5.5698600e-09   2.2006432e-08   1.0155070e-07   5.6824330e-07   4.0854460e-06   4.1534813e-05   7.0435089e-04   2.5852741e-02   1.7601543e+00   3.3787993e+00   1.2220134e-01   7.3849057e-03
   5.0000000e-01   8.7500000e+02   5.0834306e-10   1.5861365e-09   5.5070334e-09   2.1735762e-08   1.0016784e-07   5.5952240e-07   4.0131211e-06   4.0658894e-05   6.8588246e-04   2.4984981e-02   1.7062424e+00   3.4516405e+00   1.2560850e-01   7.5332076e-03
   5.0000000e-01   8.7600000e+02   5.0330840e-10   1.5695097e-09   5.4450105e-09   2.1468864e-08   9.8806253e-08   5.5095228e-07   3.9422332e-06   3.9803612e-05   6.6795057e-04   2.4148666e-02   1.6536379e+00   3.5249174e+00   1.2911537e-01   7.6847787e-03
   5.0000000e-01   8.7700000e+02   4.9833015e-10   1.5530804e-09   5.3837796e-09   2.1205678e-08   9.7465583e-08   5.4253003e-07   3.8727508e-06   3.8968429e-05   6.5053817e-04   2.3342586e-02   1.6023329e+00   3.5985709e+00   1.3272490e-01   7.8396970e-03
   5.0000000e-01   8.7800000e+02   4.9340762e-10   1.5368461e-09   5.3233297e-09   2.0946148e-08   9.6145471e-08   5.3425281e-07   3.8046428e-06   3.8152826e-05   6.3362881e-04   2.2565580e-02   1.5523177e+00   3.6725395e+00   1.3644017e-01   7.9980423e-03
   5.0000000e-01   8.7900000e+02   4.8854011e-10   1.5208041e-09   5.2636494e-09   2.0690215e-08   9.4845565e-08   5.2611786e-07   3.7378794e-06   3.7356295e-05   6.1720658e-04   2.1816532e-02   1.5035809e+00   3.7467585e+00   1.4026431e-01   8.1598967e-03
   5.0000000e-01   8.8000000e+02   4.8372692e-10   1.5049519e-09   5.2047279e-09   2.0437824e-08   9.3565522e-08   5.1812246e-07   3.6724310e-06   3.6578346e-05   6.0125614e-04   2.1094373e-02   1.4561100e+00   3.8211608e+00   1.4420056e-01   8.3253442e-03
   5.0000000e-01   8.8100000e+02   4.7896739e-10   1.4892871e-09   5.1465544e-09   2.0188922e-08   9.2305003e-08   5.1026395e-07   3.6082689e-06   3.5818500e-05   5.8576265e-04   2.0398076e-02   1.4098908e+00   3.8956765e+00   1.4825223e-01   8.4944711e-03
   5.0000000e-01   8.8200000e+02   4.7426084e-10   1.4738070e-09   5.0891182e-09   1.9943453e-08   9.1063677e-08   5.0253973e-07   3.5453653e-06   3.5076293e-05   5.7071180e-04   1.9726655e-02   1.3649081e+00   3.9702329e+00   1.5242276e-01   8.6673658e-03
   5.0000000e-01   8.8300000e+02   4.6960661e-10   1.4585093e-09   5.0324090e-09   1.9701366e-08   8.9841218e-08   4.9494725e-07   3.4836927e-06   3.4351273e-05   5.5608973e-04   1.9079164e-02   1.3211456e+00   4.0447551e+00   1.5671567e-01   8.8441190e-03
   5.0000000e-01   8.8400000e+02   4.6500407e-10   1.4433916e-09   4.9764164e-09   1.9462607e-08   8.8637306e-08   4.8748401e-07   3.4232244e-06   3.3643001e-05   5.4188309e-04   1.8454692e-02   1.2785858e+00   4.1191654e+00   1.6113457e-01   9.0248237e-03
   5.0000000e-01   8.8500000e+02   4.6045256e-10   1.4284515e-09   4.9211303e-09   1.9227127e-08   8.7451630e-08   4.8014756e-07   3.3639345e-06   3.2951050e-05   5.2807895e-04   1.7852368e-02   1.2372106e+00   4.1933840e+00   1.6568318e-01   9.2095754e-03
   5.0000000e-01   8.8600000e+02   4.5595145e-10   1.4136867e-09   4.8665408e-09   1.8994874e-08   8.6283880e-08   4.7293553e-07   3.3057975e-06   3.2275005e-05   5.1466484e-04   1.7271354e-02   1.1970009e+00   4.2673288e+00   1.7036533e-01   9.3984718e-03
   5.0000000e-01   8.8700000e+02   4.5150013e-10   1.3990949e-09   4.8126380e-09   1.8765800e-08   8.5133754e-08   4.6584556e-07   3.2487885e-06   3.1614464e-05   5.0162867e-04   1.6710846e-02   1.1579370e+00   4.3409156e+00   1.7518495e-01   9.5916135e-03
   5.0000000e-01   8.8800000e+02   4.4709797e-10   1.3846738e-09   4.7594122e-09   1.8539855e-08   8.4000958e-08   4.5887535e-07   3.1928834e-06   3.0969033e-05   4.8895881e-04   1.6170070e-02   1.1199986e+00   4.4140582e+00   1.8014608e-01   9.7891033e-03
   5.0000000e-01   8.8900000e+02   4.4274437e-10   1.3704211e-09   4.7068541e-09   1.8316993e-08   8.2885200e-08   4.5202267e-07   3.1380585e-06   3.0338333e-05   4.7664397e-04   1.5648285e-02   1.0831647e+00   4.4866687e+00   1.8525289e-01   9.9910470e-03
   5.0000000e-01   8.9000000e+02   4.3843873e-10   1.3563348e-09   4.6549542e-09   1.8097166e-08   8.1786193e-08   4.4528531e-07   3.0842905e-06   2.9721990e-05   4.6467326e-04   1.5144778e-02   1.0474140e+00   4.5586573e+00   1.9050963e-01   1.0197553e-02
   5.0000000e-01   8.9100000e+02   4.3418047e-10   1.3424125e-09   4.6037033e-09   1.7880328e-08   8.0703660e-08   4.3866111e-07   3.0315571e-06   2.9119646e-05   4.5303615e-04   1.4658865e-02   1.0127248e+00   4.6299330e+00   1.9592069e-01   1.0408732e-02
   5.0000000e-01   8.9200000e+02   4.2996899e-10   1.3286523e-09   4.5530923e-09   1.7666433e-08   7.9637323e-08   4.3214796e-07   2.9798360e-06   2.8530949e-05   4.4172246e-04   1.4189888e-02   9.7907512e-01   4.7004035e+00   2.0149059e-01   1.0624699e-02
   5.0000000e-01   8.9300000e+02   4.2580373e-10   1.3150519e-09   4.5031124e-09   1.7455438e-08   7.8586914e-08   4.2574380e-07   2.9291059e-06   2.7955559e-05   4.3072234e-04   1.3737215e-02   9.4644271e-01   4.7699752e+00   2.0722394e-01   1.0845570e-02
   5.0000000e-01   8.9400000e+02   4.2168413e-10   1.3016093e-09   4.4537546e-09   1.7247297e-08   7.7552167e-08   4.1944660e-07   2.8793456e-06   2.7393142e-05   4.2002627e-04   1.3300241e-02   9.1480514e-01   4.8385539e+00   2.1312550e-01   1.1071465e-02
   5.0000000e-01   8.9500000e+02   4.1760961e-10   1.2883224e-09   4.4050104e-09   1.7041969e-08   7.6532823e-08   4.1325436e-07   2.8305347e-06   2.6843377e-05   4.0962504e-04   1.2878382e-02   8.8413986e-01   4.9060446e+00   2.1920014e-01   1.1302508e-02
   5.0000000e-01   8.9600000e+02   4.1357963e-10   1.2751893e-09   4.3568712e-09   1.6839411e-08   7.5528625e-08   4.0716516e-07   2.7826530e-06   2.6305950e-05   3.9950975e-04   1.2471077e-02   8.5442427e-01   4.9723519e+00   2.2545289e-01   1.1538826e-02
   5.0000000e-01   8.9700000e+02   4.0959365e-10   1.2622080e-09   4.3093287e-09   1.6639580e-08   7.4539323e-08   4.0117709e-07   2.7356810e-06   2.5780554e-05   3.8967178e-04   1.2077790e-02   8.2563575e-01   5.0373802e+00   2.3188888e-01   1.1780547e-02
   5.0000000e-01   8.9800000e+02   4.0565113e-10   1.2493764e-09   4.2623745e-09   1.6442436e-08   7.3564672e-08   3.9528827e-07   2.6895995e-06   2.5266893e-05   3.8010280e-04   1.1698003e-02   7.9775173e-01   5.1010341e+00   2.3851339e-01   1.2027805e-02
   5.0000000e-01   8.9900000e+02   4.0175154e-10   1.2366926e-09   4.2160006e-09   1.6247939e-08   7.2604428e-08   3.8949688e-07   2.6443899e-06   2.4764677e-05   3.7079475e-04   1.1331218e-02   7.7074968e-01   5.1632183e+00   2.4533184e-01   1.2280736e-02
   5.0000000e-01   9.0000000e+02   3.9789437e-10   1.2241548e-09   4.1701988e-09   1.6056049e-08   7.1658356e-08   3.8380113e-07   2.6000338e-06   2.4273625e-05   3.6173983e-04   1.0976959e-02   7.4460723e-01   5.2238383e+00   2.5234977e-01   1.2539481e-02
   5.0000000e-01   9.0100000e+02   3.9407908e-10   1.2117611e-09   4.1249614e-09   1.5866727e-08   7.0726222e-08   3.7819927e-07   2.5565133e-06   2.3793463e-05   3.5293050e-04   1.0634766e-02   7.1930214e-01   5.2828004e+00   2.5957290e-01   1.2804183e-02
   5.0000000e-01   9.0200000e+02   3.9030519e-10   1.1995096e-09   4.0802806e-09   1.5679934e-08   6.9807797e-08   3.7268957e-07   2.5138112e-06   2.3323924e-05   3.4435944e-04   1.0304198e-02   6.9481235e-01   5.3400120e+00   2.6700705e-01   1.3074990e-02
   5.0000000e-01   9.0300000e+02   3.8657218e-10   1.1873985e-09   4.0361486e-09   1.5495633e-08   6.8902856e-08   3.6727035e-07   2.4719102e-06   2.2864749e-05   3.3601960e-04   9.9848319e-03   6.7111603e-01   5.3953819e+00   2.7465822e-01   1.3352053e-02
   5.0000000e-01   9.0400000e+02   3.8287955e-10   1.1754260e-09   3.9925580e-09   1.5313787e-08   6.8011180e-08   3.6193996e-07   2.4307938e-06   2.2415686e-05   3.2790414e-04   9.6762587e-03   6.4819159e-01   5.4488205e+00   2.8253255e-01   1.3635528e-02
   5.0000000e-01   9.0500000e+02   3.7922684e-10   1.1635903e-09   3.9495013e-09   1.5134359e-08   6.7132551e-08   3.5669678e-07   2.3904456e-06   2.1976488e-05   3.2000644e-04   9.3780868e-03   6.2601771e-01   5.5002403e+00   2.9063633e-01   1.3925574e-02
   5.0000000e-01   9.0600000e+02   3.7561354e-10   1.1518897e-09   3.9069713e-09   1.4957313e-08   6.6266757e-08   3.5153923e-07   2.3508498e-06   2.1546917e-05   3.1232008e-04   9.0899395e-03   6.0457337e-01   5.5495559e+00   2.9897600e-01   1.4222355e-02
