# long, lat, r, g, b
50.4,-48.8571,121,168,206
51.4286,-48.8571,120,167,206
52.4571,-48.8571,120,167,205
53.4857,-48.8571,119,166,205
54.5143,-48.8571,119,166,205
55.5429,-48.8571,119,166,205
56.5714,-48.8571,118,166,204
57.6,-48.8571,118,166,204
58.6286,-48.8571,119,166,205
59.6571,-48.8571,119,166,205
60.6857,-48.8571,120,167,205
61.7143,-48.8571,122,169,207
62.7429,-48.8571,127,172,209
63.7714,-48.8571,135,177,212
64.8,-48.8571,143,182,215
65.8286,-48.8571,148,186,217
66.8571,-48.8571,163,197,225
67.8857,-48.8571,181,206,225
68.9143,-48.8571,179,200,205
69.9429,-48.8571,181,207,224
70.9714,-48.8571,170,201,227
72,-48.8571,157,192,220
73.0286,-48.8571,146,185,216
74.0571,-48.8571,137,179,213
75.0857,-48.8571,130,174,209
76.1143,-48.8571,126,171,208
77.1429,-48.8571,123,169,207
78.1714,-48.8571,121,168,206
79.2,-48.8571,120,167,206
80.2286,-48.8571,119,166,205
81.2571,-48.8571,119,166,205
82.2857,-48.8571,119,166,205
83.3143,-48.8571,118,166,204
84.3429,-48.8571,118,166,204
85.3714,-48.8571,118,166,204
86.4,-48.8571,118,166,204
87.4286,-48.8571,118,166,204
88.4571,-48.8571,118,166,204
89.4857,-48.8571,118,166,204
90.5143,-48.8571,118,166,204
91.5429,-48.8571,118,166,204
92.5714,-48.8571,118,166,204
93.6,-48.8571,118,166,204
94.6286,-48.8571,118,166,204
95.6571,-48.8571,118,166,204
96.6857,-48.8571,118,166,204
97.7143,-48.8571,118,166,204
98.7429,-48.8571,118,166,204
99.7714,-48.8571,118,166,204
100.8,-48.8571,118,166,204
101.829,-48.8571,118,166,204
102.857,-48.8571,118,166,204
103.886,-48.8571,118,166,204
104.914,-48.8571,118,166,204
105.943,-48.8571,118,166,204
106.971,-48.8571,118,166,204
108,-48.8571,118,166,204
109.029,-48.8571,118,166,204
110.057,-48.8571,118,166,204
111.086,-48.8571,118,166,204
112.114,-48.8571,118,166,204
113.143,-48.8571,118,166,204
114.171,-48.8571,118,166,204
115.2,-48.8571,118,166,204
116.229,-48.8571,118,166,204
117.257,-48.8571,118,166,204
118.286,-48.8571,118,166,204
119.314,-48.8571,118,166,204
120.343,-48.8571,118,166,204
121.371,-48.8571,118,166,204
122.4,-48.8571,118,166,204
123.429,-48.8571,118,166,204
124.457,-48.8571,118,166,204
125.486,-48.8571,118,166,204
126.514,-48.8571,118,166,204
127.543,-48.8571,118,166,204
128.571,-48.8571,118,166,204
129.6,-48.8571,118,166,204
130.629,-48.8571,118,166,204
131.657,-48.8571,118,166,204
132.686,-48.8571,118,166,204
133.714,-48.8571,118,166,204
134.743,-48.8571,118,166,204
135.771,-48.8571,118,166,204
136.8,-48.8571,118,166,204
137.829,-48.8571,118,166,204
138.857,-48.8571,118,166,204
139.886,-48.8571,118,166,204
140.914,-48.8571,119,166,205
141.943,-48.8571,119,166,205
142.971,-48.8571,119,166,205
144,-48.8571,119,166,205
145.029,-48.8571,120,167,205
146.057,-48.8571,120,167,206
147.086,-48.8571,121,168,206
148.114,-48.8571,121,168,206
149.143,-48.8571,123,169,207
150.171,-48.8571,122,169,207
151.2,-48.8571,119,167,205
152.229,-48.8571,119,166,205
153.257,-48.8571,119,166,205
154.286,-48.8571,118,166,204
155.314,-48.8571,118,166,204
156.343,-48.8571,118,166,204
157.371,-48.8571,118,166,205
158.4,-48.8571,119,166,205
159.429,-48.8571,119,166,205
160.457,-48.8571,120,167,205
161.486,-48.8571,122,168,206
162.514,-48.8571,126,171,208
163.543,-48.8571,133,176,211
164.571,-48.8571,140,181,214
165.6,-48.8571,161,194,223
166.629,-48.8571,179,207,230
167.657,-48.8571,180,208,230
168.686,-48.8571,181,208,231
169.714,-48.8571,181,208,231
170.743,-48.8571,181,209,231
171.771,-48.8571,180,207,230
172.8,-48.8571,176,205,229
173.829,-48.8571,170,201,227
174.857,-48.8571,161,195,223
175.886,-48.8571,152,189,219
176.914,-48.8571,150,187,218
177.943,-48.8571,153,190,219
178.971,-48.8571,152,189,219

-180,-49.8857,126,171,208
-178.971,-49.8857,123,169,207
-177.943,-49.8857,123,169,207
-176.914,-49.8857,123,169,207
-175.886,-49.8857,120,167,205
-174.857,-49.8857,119,166,205
-173.829,-49.8857,119,166,205
-172.8,-49.8857,119,166,205
-171.771,-49.8857,118,166,204
-170.743,-49.8857,118,166,204
-169.714,-49.8857,118,166,204
-168.686,-49.8857,118,166,204
-167.657,-49.8857,118,166,204
-166.629,-49.8857,118,166,204
-165.6,-49.8857,118,166,204
-164.571,-49.8857,118,166,204
-163.543,-49.8857,118,166,204
-162.514,-49.8857,118,166,204
-161.486,-49.8857,118,166,204
-160.457,-49.8857,118,166,204
-159.429,-49.8857,118,166,204
-158.4,-49.8857,118,166,204
-157.371,-49.8857,118,166,204
-156.343,-49.8857,118,166,204
-155.314,-49.8857,118,166,204
-154.286,-49.8857,118,166,204
-153.257,-49.8857,118,166,204
-152.229,-49.8857,118,166,204
-151.2,-49.8857,118,166,204
-150.171,-49.8857,118,166,204
-149.143,-49.8857,118,166,204
-148.114,-49.8857,118,166,204
-147.086,-49.8857,118,166,204
-146.057,-49.8857,118,166,204
-145.029,-49.8857,118,166,204
-144,-49.8857,118,166,204
-142.971,-49.8857,118,166,204
-141.943,-49.8857,118,166,204
-140.914,-49.8857,118,166,204
-139.886,-49.8857,118,166,204
-138.857,-49.8857,118,166,204
-137.829,-49.8857,118,166,204
-136.8,-49.8857,118,166,204
-135.771,-49.8857,118,166,204
-134.743,-49.8857,118,166,204
-133.714,-49.8857,118,166,204
-132.686,-49.8857,118,166,204
-131.657,-49.8857,118,166,204
-130.629,-49.8857,118,166,204
-129.6,-49.8857,118,166,204
-128.571,-49.8857,118,166,204
-127.543,-49.8857,118,166,204
-126.514,-49.8857,118,166,204
-125.486,-49.8857,118,166,204
-124.457,-49.8857,118,166,204
-123.429,-49.8857,118,166,204
-122.4,-49.8857,118,166,204
-121.371,-49.8857,118,166,204
-120.343,-49.8857,118,166,204
-119.314,-49.8857,118,166,204
-118.286,-49.8857,118,166,204
-117.257,-49.8857,118,166,204
-116.229,-49.8857,118,166,204
-115.2,-49.8857,118,166,204
-114.171,-49.8857,118,166,204
-113.143,-49.8857,118,166,204
-112.114,-49.8857,118,166,204
-111.086,-49.8857,118,166,204
-110.057,-49.8857,118,166,204
-109.029,-49.8857,118,166,204
-108,-49.8857,118,166,204
-106.971,-49.8857,118,166,204
-105.943,-49.8857,118,166,204
-104.914,-49.8857,118,166,204
-103.886,-49.8857,118,166,204
-102.857,-49.8857,118,166,204
-101.829,-49.8857,118,166,204
-100.8,-49.8857,118,166,204
-99.7714,-49.8857,118,166,204
-98.7429,-49.8857,118,166,204
-97.7143,-49.8857,118,166,204
-96.6857,-49.8857,118,166,204
-95.6571,-49.8857,118,166,204
-94.6286,-49.8857,118,166,204
-93.6,-49.8857,118,166,204
-92.5714,-49.8857,118,166,204
-91.5429,-49.8857,118,166,204
-90.5143,-49.8857,118,166,204
-89.4857,-49.8857,118,166,204
-88.4571,-49.8857,118,166,204
-87.4286,-49.8857,118,166,204
-86.4,-49.8857,118,166,204
-85.3714,-49.8857,118,166,204
-84.3429,-49.8857,118,166,204
-83.3143,-49.8857,118,166,204
-82.2857,-49.8857,119,166,205
-81.2571,-49.8857,119,167,205
-80.2286,-49.8857,122,168,206
-79.2,-49.8857,127,171,208
-78.1714,-49.8857,136,178,212
-77.1429,-49.8857,159,194,222
-76.1143,-49.8857,189,212,229
-75.0857,-49.8857,174,196,199
-74.0571,-49.8857,171,173,162
-73.0286,-49.8857,170,174,162
-72,-49.8857,177,181,170
-70.9714,-49.8857,176,175,162
-69.9429,-49.8857,178,176,168
-68.9143,-49.8857,199,212,222
-67.8857,-49.8857,207,225,242
-66.8571,-49.8857,202,222,239
-65.8286,-49.8857,200,221,239
-64.8,-49.8857,198,219,238
-63.7714,-49.8857,197,218,237
-62.7429,-49.8857,195,218,237
-61.7143,-49.8857,195,217,237
-60.6857,-49.8857,196,219,239
-59.6571,-49.8857,195,218,239
-58.6286,-49.8857,188,213,235
-57.6,-49.8857,179,207,230
-56.5714,-49.8857,167,199,225
-55.5429,-49.8857,153,189,219
-54.5143,-49.8857,140,181,214
-53.4857,-49.8857,132,175,211
-52.4571,-49.8857,126,171,208
-51.4286,-49.8857,123,169,207
-50.4,-49.8857,121,168,206
-49.3714,-49.8857,120,167,206
-48.3429,-49.8857,120,167,206
-47.3143,-49.8857,121,168,206
-46.2857,-49.8857,123,169,207
-45.2571,-49.8857,125,171,208
-44.2286,-49.8857,128,172,209
-43.2,-49.8857,130,174,210
-42.1714,-49.8857,128,172,209
-41.1429,-49.8857,124,170,207
-40.1143,-49.8857,122,168,206
-39.0857,-49.8857,121,168,206
-38.0571,-49.8857,121,168,206
-37.0286,-49.8857,121,168,206
-36,-49.8857,121,168,206
-34.9714,-49.8857,120,167,205
-33.9429,-49.8857,120,167,205
-32.9143,-49.8857,119,166,205
-31.8857,-49.8857,119,166,205
-30.8571,-49.8857,119,167,205
-29.8286,-49.8857,119,166,205
-28.8,-49.8857,118,166,204
-27.7714,-49.8857,118,166,204
-26.7429,-49.8857,118,166,204
-25.7143,-49.8857,118,166,204
-24.6857,-49.8857,118,166,204
-23.6571,-49.8857,118,166,204
-22.6286,-49.8857,118,166,204
-21.6,-49.8857,118,166,204
-20.5714,-49.8857,118,166,204
-19.5429,-49.8857,118,166,204
-18.5143,-49.8857,118,166,204
-17.4857,-49.8857,118,166,204
-16.4571,-49.8857,118,166,204
-15.4286,-49.8857,118,166,204
-14.4,-49.8857,119,166,205
-13.3714,-49.8857,119,166,205
-12.3429,-49.8857,119,166,205
-11.3143,-49.8857,119,166,205
-10.2857,-49.8857,119,166,205
-9.25714,-49.8857,119,167,205
-8.22857,-49.8857,120,167,206
-7.2,-49.8857,121,167,206
-6.17143,-49.8857,121,167,206
-5.14286,-49.8857,120,167,206
-4.11429,-49.8857,120,167,205
-3.08571,-49.8857,119,167,205
-2.05714,-49.8857,120,167,206
-1.02857,-49.8857,121,167,206
0,-49.8857,121,168,206
1.02857,-49.8857,120,167,205
2.05714,-49.8857,120,167,205
3.08571,-49.8857,121,167,206
4.11429,-49.8857,121,167,206
5.14286,-49.8857,121,167,206
6.17143,-49.8857,121,168,206
7.2,-49.8857,120,167,206
8.22857,-49.8857,119,167,205
9.25714,-49.8857,119,167,205
10.2857,-49.8857,119,166,205
11.3143,-49.8857,119,166,205
12.3429,-49.8857,119,166,205
13.3714,-49.8857,119,166,205
14.4,-49.8857,119,166,205
15.4286,-49.8857,119,166,205
16.4571,-49.8857,119,166,204
17.4857,-49.8857,118,166,204
18.5143,-49.8857,118,166,204
19.5429,-49.8857,118,166,204
20.5714,-49.8857,118,166,204
21.6,-49.8857,118,166,204
22.6286,-49.8857,118,166,204
23.6571,-49.8857,118,166,204
24.6857,-49.8857,118,166,204
25.7143,-49.8857,118,166,204
26.7429,-49.8857,118,166,204
27.7714,-49.8857,118,166,204
28.8,-49.8857,118,166,204
29.8286,-49.8857,118,166,204
30.8571,-49.8857,118,166,204
31.8857,-49.8857,118,166,204
32.9143,-49.8857,118,166,204
33.9429,-49.8857,119,166,205
34.9714,-49.8857,119,166,205
36,-49.8857,119,167,205
37.0286,-49.8857,119,167,205
38.0571,-49.8857,119,167,205
39.0857,-49.8857,119,166,205
40.1143,-49.8857,119,166,205
41.1429,-49.8857,119,166,205
42.1714,-49.8857,120,167,205
43.2,-49.8857,120,167,206
44.2286,-49.8857,120,167,206
45.2571,-49.8857,120,167,206
46.2857,-49.8857,120,167,206
47.3143,-49.8857,120,167,205
48.3429,-49.8857,120,167,205
49.3714,-49.8857,120,167,205
50.4,-49.8857,120,167,205
51.4286,-49.8857,119,166,205
52.4571,-49.8857,119,166,205
53.4857,-49.8857,119,166,205
54.5143,-49.8857,119,167,205
55.5429,-49.8857,119,166,205
56.5714,-49.8857,118,166,204
57.6,-49.8857,118,166,204
58.6286,-49.8857,119,166,205
59.6571,-49.8857,119,166,205
60.6857,-49.8857,120,167,205
61.7143,-49.8857,121,168,206
62.7429,-49.8857,124,170,207
63.7714,-49.8857,133,175,211
64.8,-49.8857,138,179,213
65.8286,-49.8857,139,180,213
66.8571,-49.8857,147,185,216
67.8857,-49.8857,161,194,222
68.9143,-49.8857,171,201,227
69.9429,-49.8857,174,203,228
70.9714,-49.8857,171,202,227
72,-49.8857,169,200,226
73.0286,-49.8857,164,197,224
74.0571,-49.8857,154,190,220
75.0857,-49.8857,141,182,214
76.1143,-49.8857,130,174,210
77.1429,-49.8857,126,171,208
78.1714,-49.8857,123,169,207
79.2,-49.8857,121,168,206
80.2286,-49.8857,120,167,205
81.2571,-49.8857,119,166,205
82.2857,-49.8857,119,166,205
83.3143,-49.8857,118,166,205
84.3429,-49.8857,118,166,204
85.3714,-49.8857,118,166,204
86.4,-49.8857,118,166,204
87.4286,-49.8857,118,166,204
88.4571,-49.8857,118,166,204
89.4857,-49.8857,118,166,204
90.5143,-49.8857,118,166,204
91.5429,-49.8857,118,166,204
92.5714,-49.8857,118,166,204
93.6,-49.8857,118,166,204
94.6286,-49.8857,118,166,204
95.6571,-49.8857,118,166,204
96.6857,-49.8857,118,166,204
97.7143,-49.8857,118,166,204
98.7429,-49.8857,118,166,204
99.7714,-49.8857,118,166,204
100.8,-49.8857,118,166,204
101.829,-49.8857,118,166,204
102.857,-49.8857,118,166,204
103.886,-49.8857,118,166,204
104.914,-49.8857,118,166,204
105.943,-49.8857,118,166,204
106.971,-49.8857,118,166,204
108,-49.8857,118,166,204
109.029,-49.8857,118,166,204
110.057,-49.8857,118,166,204
111.086,-49.8857,118,166,204
112.114,-49.8857,118,166,204
113.143,-49.8857,118,166,204
114.171,-49.8857,118,166,204
115.2,-49.8857,118,166,204
116.229,-49.8857,118,166,204
117.257,-49.8857,118,166,204
118.286,-49.8857,118,166,204
119.314,-49.8857,118,166,204
120.343,-49.8857,118,166,204
121.371,-49.8857,118,166,204
122.4,-49.8857,118,166,204
123.429,-49.8857,118,166,204
124.457,-49.8857,118,166,204
125.486,-49.8857,118,166,204
126.514,-49.8857,118,166,204
127.543,-49.8857,118,166,204
128.571,-49.8857,118,166,204
129.6,-49.8857,118,166,204
130.629,-49.8857,118,166,204
131.657,-49.8857,118,166,204
132.686,-49.8857,118,166,204
133.714,-49.8857,118,166,204
134.743,-49.8857,118,166,204
135.771,-49.8857,118,166,204
136.8,-49.8857,118,166,204
137.829,-49.8857,118,166,205
138.857,-49.8857,119,166,205
139.886,-49.8857,119,166,204
140.914,-49.8857,119,166,204
141.943,-49.8857,119,166,205
142.971,-49.8857,119,166,205
144,-49.8857,119,166,205
145.029,-49.8857,119,166,205
146.057,-49.8857,119,166,205
147.086,-49.8857,120,167,205
148.114,-49.8857,120,167,205
149.143,-49.8857,120,167,205
150.171,-49.8857,119,167,205
151.2,-49.8857,119,166,205
152.229,-49.8857,119,166,205
153.257,-49.8857,119,166,205
154.286,-49.8857,118,166,204
155.314,-49.8857,118,166,204
156.343,-49.8857,118,166,204
157.371,-49.8857,119,166,205
158.4,-49.8857,119,166,205
159.429,-49.8857,119,166,205
160.457,-49.8857,120,167,205
161.486,-49.8857,122,169,206
162.514,-49.8857,127,172,208
163.543,-49.8857,133,176,211
164.571,-49.8857,143,183,215
165.6,-49.8857,171,201,225
166.629,-49.8857,180,207,230
167.657,-49.8857,180,207,231
168.686,-49.8857,181,208,231
169.714,-49.8857,181,208,231
170.743,-49.8857,181,208,231
171.771,-49.8857,179,207,230
172.8,-49.8857,174,204,228
173.829,-49.8857,165,197,225
174.857,-49.8857,152,189,219
175.886,-49.8857,141,182,214
176.914,-49.8857,138,179,213
177.943,-49.8857,136,178,212
178.971,-49.8857,132,175,211

-180,-50.9143,123,169,207
-178.971,-50.9143,121,168,206
-177.943,-50.9143,120,167,205
-176.914,-50.9143,119,167,205
-175.886,-50.9143,119,166,205
-174.857,-50.9143,119,166,205
-173.829,-50.9143,119,166,205
-172.8,-50.9143,118,166,204
-171.771,-50.9143,118,166,204
-170.743,-50.9143,118,166,204
-169.714,-50.9143,118,166,204
-168.686,-50.9143,118,166,204
-167.657,-50.9143,118,166,204
-166.629,-50.9143,118,166,204
-165.6,-50.9143,118,166,204
-164.571,-50.9143,118,166,204
-163.543,-50.9143,118,166,204
-162.514,-50.9143,118,166,204
-161.486,-50.9143,118,166,204
-160.457,-50.9143,118,166,204
-159.429,-50.9143,118,166,204
-158.4,-50.9143,118,166,204
-157.371,-50.9143,118,166,204
-156.343,-50.9143,118,166,204
-155.314,-50.9143,118,166,204
-154.286,-50.9143,118,166,204
-153.257,-50.9143,118,166,204
-152.229,-50.9143,118,166,204
-151.2,-50.9143,118,166,204
-150.171,-50.9143,118,166,204
-149.143,-50.9143,118,166,204
-148.114,-50.9143,118,166,204
-147.086,-50.9143,118,166,204
-146.057,-50.9143,118,166,204
-145.029,-50.9143,118,166,204
-144,-50.9143,118,166,204
-142.971,-50.9143,118,166,204
-141.943,-50.9143,118,166,204
-140.914,-50.9143,119,166,205
-139.886,-50.9143,119,166,205
-138.857,-50.9143,118,166,205
-137.829,-50.9143,118,166,204
-136.8,-50.9143,118,166,204
-135.771,-50.9143,118,166,204
-134.743,-50.9143,118,166,204
-133.714,-50.9143,118,166,204
-132.686,-50.9143,118,166,204
-131.657,-50.9143,118,166,204
-130.629,-50.9143,118,166,204
-129.6,-50.9143,118,166,204
-128.571,-50.9143,118,166,204
-127.543,-50.9143,118,166,204
-126.514,-50.9143,118,166,204
-125.486,-50.9143,118,166,204
-124.457,-50.9143,118,166,204
-123.429,-50.9143,118,166,204
-122.4,-50.9143,118,166,204
-121.371,-50.9143,118,166,204
-120.343,-50.9143,118,166,204
-119.314,-50.9143,118,166,204
-118.286,-50.9143,118,166,204
-117.257,-50.9143,118,166,204
-116.229,-50.9143,118,166,204
-115.2,-50.9143,118,166,204
-114.171,-50.9143,118,166,204
-113.143,-50.9143,118,166,204
-112.114,-50.9143,118,166,204
-111.086,-50.9143,118,166,204
-110.057,-50.9143,118,166,204
-109.029,-50.9143,118,166,204
-108,-50.9143,118,166,204
-106.971,-50.9143,118,166,204
-105.943,-50.9143,118,166,204
-104.914,-50.9143,118,166,204
-103.886,-50.9143,118,166,204
-102.857,-50.9143,118,166,204
-101.829,-50.9143,118,166,204
-100.8,-50.9143,118,166,204
-99.7714,-50.9143,118,166,204
-98.7429,-50.9143,118,166,204
-97.7143,-50.9143,118,166,204
-96.6857,-50.9143,118,166,204
-95.6571,-50.9143,118,166,204
-94.6286,-50.9143,118,166,204
-93.6,-50.9143,118,166,204
-92.5714,-50.9143,118,166,204
-91.5429,-50.9143,118,166,204
-90.5143,-50.9143,118,166,204
-89.4857,-50.9143,118,166,204
-88.4571,-50.9143,118,166,204
-87.4286,-50.9143,118,166,204
-86.4,-50.9143,118,166,204
-85.3714,-50.9143,118,166,204
-84.3429,-50.9143,118,166,204
-83.3143,-50.9143,118,166,204
-82.2857,-50.9143,119,166,205
-81.2571,-50.9143,119,166,205
-80.2286,-50.9143,121,168,206
-79.2,-50.9143,126,171,208
-78.1714,-50.9143,134,176,211
-77.1429,-50.9143,152,189,219
-76.1143,-50.9143,186,211,230
-75.0857,-50.9143,183,205,213
-74.0571,-50.9143,161,177,175
-73.0286,-50.9143,157,171,164
-72,-50.9143,163,173,165
-70.9714,-50.9143,161,163,152
-69.9429,-50.9143,175,176,170
-68.9143,-50.9143,210,228,245
-67.8857,-50.9143,204,223,240
-66.8571,-50.9143,201,221,239
-65.8286,-50.9143,198,219,238
-64.8,-50.9143,196,218,237
-63.7714,-50.9143,195,218,236
-62.7429,-50.9143,194,217,236
-61.7143,-50.9143,196,218,235
-60.6857,-50.9143,183,206,215
-59.6571,-50.9143,176,200,207
-58.6286,-50.9143,181,205,217
-57.6,-50.9143,182,209,233
-56.5714,-50.9143,164,197,224
-55.5429,-50.9143,150,187,218
-54.5143,-50.9143,139,180,213
-53.4857,-50.9143,131,175,210
-52.4571,-50.9143,127,171,208
-51.4286,-50.9143,124,169,207
-50.4,-50.9143,122,168,206
-49.3714,-50.9143,121,167,206
-48.3429,-50.9143,120,167,206
-47.3143,-50.9143,121,168,206
-46.2857,-50.9143,122,169,207
-45.2571,-50.9143,124,170,207
-44.2286,-50.9143,126,171,208
-43.2,-50.9143,128,172,209
-42.1714,-50.9143,125,170,208
-41.1429,-50.9143,124,170,207
-40.1143,-50.9143,124,170,207
-39.0857,-50.9143,124,170,207
-38.0571,-50.9143,125,170,207
-37.0286,-50.9143,124,170,207
-36,-50.9143,123,169,207
-34.9714,-50.9143,122,169,207
-33.9429,-50.9143,123,169,207
-32.9143,-50.9143,120,167,206
-31.8857,-50.9143,119,166,205
-30.8571,-50.9143,119,166,205
-29.8286,-50.9143,119,166,205
-28.8,-50.9143,119,166,205
-27.7714,-50.9143,119,166,205
-26.7429,-50.9143,118,166,204
-25.7143,-50.9143,118,166,204
-24.6857,-50.9143,118,166,204
-23.6571,-50.9143,118,166,204
-22.6286,-50.9143,118,166,204
-21.6,-50.9143,118,166,204
-20.5714,-50.9143,118,166,204
-19.5429,-50.9143,118,166,204
-18.5143,-50.9143,118,166,204
-17.4857,-50.9143,118,166,204
-16.4571,-50.9143,118,166,204
-15.4286,-50.9143,118,166,204
-14.4,-50.9143,118,166,204
-13.3714,-50.9143,119,166,204
-12.3429,-50.9143,119,166,205
-11.3143,-50.9143,119,166,205
-10.2857,-50.9143,119,166,205
-9.25714,-50.9143,119,167,205
-8.22857,-50.9143,120,167,206
-7.2,-50.9143,122,168,206
-6.17143,-50.9143,122,169,206
-5.14286,-50.9143,121,168,206
-4.11429,-50.9143,120,167,206
-3.08571,-50.9143,120,167,206
-2.05714,-50.9143,120,167,206
-1.02857,-50.9143,121,168,206
0,-50.9143,123,169,207
1.02857,-50.9143,122,169,206
2.05714,-50.9143,121,168,206
3.08571,-50.9143,121,168,206
4.11429,-50.9143,121,168,205
5.14286,-50.9143,120,167,205
6.17143,-50.9143,120,166,205
7.2,-50.9143,119,166,205
8.22857,-50.9143,119,166,205
9.25714,-50.9143,119,166,205
10.2857,-50.9143,119,166,205
11.3143,-50.9143,120,167,205
12.3429,-50.9143,120,167,206
13.3714,-50.9143,119,166,205
14.4,-50.9143,119,166,205
15.4286,-50.9143,119,167,205
16.4571,-50.9143,119,166,205
17.4857,-50.9143,118,166,204
18.5143,-50.9143,118,166,204
19.5429,-50.9143,118,166,204
20.5714,-50.9143,118,166,204
21.6,-50.9143,118,166,204
22.6286,-50.9143,118,166,204
23.6571,-50.9143,118,166,204
24.6857,-50.9143,118,166,204
25.7143,-50.9143,118,166,204
26.7429,-50.9143,118,166,204
27.7714,-50.9143,118,166,204
28.8,-50.9143,118,166,204
29.8286,-50.9143,118,166,204
30.8571,-50.9143,118,166,204
31.8857,-50.9143,118,166,204
32.9143,-50.9143,118,166,204
33.9429,-50.9143,118,166,204
34.9714,-50.9143,118,166,205
36,-50.9143,119,166,205
37.0286,-50.9143,119,166,205
38.0571,-50.9143,119,166,205
39.0857,-50.9143,119,166,205
40.1143,-50.9143,120,167,205
41.1429,-50.9143,121,168,206
42.1714,-50.9143,120,167,206
43.2,-50.9143,120,167,206
44.2286,-50.9143,120,168,206
45.2571,-50.9143,120,168,206
46.2857,-50.9143,120,167,205
47.3143,-50.9143,120,167,205
48.3429,-50.9143,119,167,205
49.3714,-50.9143,120,167,205
50.4,-50.9143,120,167,205
51.4286,-50.9143,119,166,205
52.4571,-50.9143,119,166,205
53.4857,-50.9143,119,166,205
54.5143,-50.9143,119,167,205
55.5429,-50.9143,118,166,204
56.5714,-50.9143,118,166,204
57.6,-50.9143,118,166,204
58.6286,-50.9143,119,166,205
59.6571,-50.9143,119,167,205
60.6857,-50.9143,119,166,205
61.7143,-50.9143,120,167,206
62.7429,-50.9143,122,168,206
63.7714,-50.9143,124,169,207
64.8,-50.9143,126,171,208
65.8286,-50.9143,129,173,209
66.8571,-50.9143,134,177,211
67.8857,-50.9143,139,180,213
68.9143,-50.9143,146,185,216
69.9429,-50.9143,157,192,221
70.9714,-50.9143,164,197,224
72,-50.9143,169,200,226
73.0286,-50.9143,171,201,227
74.0571,-50.9143,168,199,225
75.0857,-50.9143,158,193,221
76.1143,-50.9143,142,182,215
77.1429,-50.9143,131,174,210
78.1714,-50.9143,125,170,208
79.2,-50.9143,122,169,207
80.2286,-50.9143,120,168,206
81.2571,-50.9143,119,167,205
82.2857,-50.9143,119,166,205
83.3143,-50.9143,119,166,205
84.3429,-50.9143,118,166,204
85.3714,-50.9143,118,166,204
86.4,-50.9143,118,166,204
87.4286,-50.9143,118,166,204
88.4571,-50.9143,118,166,204
89.4857,-50.9143,118,166,204
